event,repetition,event_median_balanced_norm_W1
GW240420_175625,53,0.033654371261436784
GW240420_175625,54,0.03773787873985509
GW240420_175625,55,0.04892608255746624
GW240420_175625,56,0.03701513774290197
GW240420_175625,57,0.03875190127646706
GW240420_175625,58,0.03653960967971569
GW240420_175625,59,0.05182921247039153
GW240420_175625,60,0.029836494881873538
GW240420_175625,61,0.021327925316001486
GW240420_175625,62,0.05279150966582178
GW240420_175625,63,0.04681825397899037
GW240420_175625,64,0.04065424316228588
GW240420_175625,65,0.03969891914322617
GW240420_175625,66,0.03194186552193374
GW240420_175625,67,0.04409790670288879
GW240420_175625,68,0.039183791872532146
GW240420_175625,69,0.045251758181983806
GW240420_175625,70,0.04675073247235525
GW240420_175625,71,0.041813028973826924
GW240420_175625,72,0.03137912036181298
GW240420_175625,73,0.04313442956096735
GW240420_175625,74,0.03852168819695342
GW240420_175625,75,0.04303350356079489
GW240420_175625,76,0.034111570766967025
GW240420_175625,77,0.033419178593642275
GW240420_175625,78,0.039998221460591954
GW240420_175625,79,0.03996886806138818
GW240426_031451,0,0.05398197446769675
GW240426_031451,1,0.05998003570937024
GW240426_031451,2,0.04250113193056176
GW240426_031451,3,0.04445222495931919
GW240426_031451,4,0.055977130364021355
GW240426_031451,5,0.05662261777661746
GW240426_031451,6,0.06250814877928225
GW240426_031451,7,0.054151094973158856
GW240426_031451,8,0.052535893972881484
GW240426_031451,9,0.06564659951665568
GW240426_031451,10,0.05650411307328316
GW240426_031451,11,0.06945397611390432
GW240426_031451,12,0.06383835478204758
GW240426_031451,13,0.062346251555910955
GW240426_031451,14,0.0540592105735155
GW240426_031451,15,0.048768198998604025
GW240426_031451,16,0.06245889910159994
GW240426_031451,17,0.04984530197042407
GW240426_031451,18,0.06078421043673496
GW240426_031451,19,0.05498291685309829
GW240426_031451,20,0.061909193432139756
GW240426_031451,21,0.06242051190726348
GW240426_031451,22,0.049245597668276804
GW240426_031451,23,0.0617906541636591
GW240426_031451,24,0.056804086571129835
GW240426_031451,25,0.04434088881538703
GW240426_031451,26,0.056128326365994484
