event,model,parameter,median,lower_error,upper_error,q05_reconstructed,q95_reconstructed,mask_pass,finite_pass,nonnegative_error_pass,positive_width_pass,triplet_pass
GW240924_000316,IMRPhenomXPHM-SpinTaylor,chi_eff,0.10390883899415145,0.24025335691603567,0.23387310918407217,-0.13634451792188423,0.3377819481782236,True,True,True,True,True
GW240924_000316,IMRPhenomXPHM-SpinTaylor,luminosity_distance,3734.25413293987,1737.039001832327,2632.7814912426766,1997.2151311075431,6367.035624182547,True,True,True,True,True
GW240924_000316,IMRPhenomXPHM-SpinTaylor,final_mass_source,76.4559957708627,13.521944023503409,18.03285724957462,62.93405174735929,94.48885302043732,True,True,True,True,True
GW240924_000316,IMRPhenomXPHM-SpinTaylor,final_spin,0.7302243997162117,0.10758888244360276,0.09802954832466204,0.6226355172726089,0.8282539480408737,True,True,True,True,True
GW240924_000316,IMRPhenomXPNR,chirp_mass_source,33.81451909843439,6.016521495535699,7.72968072849266,27.79799760289869,41.54419982692705,True,True,True,True,True
GW240924_000316,IMRPhenomXPNR,chi_eff,0.05411212828129711,0.23400500970546653,0.22195898649155107,-0.17989288142416943,0.2760711147728482,True,True,True,True,True
GW240924_000316,IMRPhenomXPNR,luminosity_distance,3717.452687837438,1716.4695551237655,2616.6054042528413,2000.9831327136726,6334.058092090279,True,True,True,True,True
GW240924_000316,IMRPhenomXPNR,final_mass_source,75.39480530231008,12.742720281344255,16.168417048847076,62.65208502096582,91.56322235115715,True,True,True,True,True
GW240924_000316,IMRPhenomXPNR,final_spin,0.7107605673728585,0.1011663759265774,0.08489148986656303,0.6095941914462811,0.7956520572394216,True,True,True,True,True
GW240924_000316,NRSur7dq4,chirp_mass_source,33.14305460526077,5.5620014653466185,7.7689068717404055,27.581053139914154,40.91196147700118,True,True,True,True,True
GW240924_000316,NRSur7dq4,chi_eff,0.061872674014630785,0.21791427098618005,0.22744588647994582,-0.15604159697154926,0.2893185604945766,True,True,True,True,True
GW240924_000316,NRSur7dq4,luminosity_distance,3944.754550300133,1893.6133590887216,2561.7706841427107,2051.1411912114113,6506.525234442844,True,True,True,True,True
GW240924_000316,NRSur7dq4,final_mass_source,73.88626194918245,11.761032855520838,16.285195108151967,62.125229093661616,90.17145705733442,True,True,True,True,True
GW240924_000316,NRSur7dq4,final_spin,0.704339169214989,0.09386815537731796,0.082103567319877,0.610471013837671,0.786442736534866,True,True,True,True,True
GW241002_030559,IMRPhenomXPHM-SpinTaylor,chirp_mass_source,28.810881865696356,3.3894291350896353,3.8730053651093677,25.42145273060672,32.68388723080572,True,True,True,True,True
GW241002_030559,IMRPhenomXPHM-SpinTaylor,chi_eff,-0.10240428343102531,0.2289167891799499,0.19638408448412623,-0.3313210726109752,0.09397980105310091,True,True,True,True,True
GW241002_030559,IMRPhenomXPHM-SpinTaylor,luminosity_distance,1456.003117852619,683.7262618573384,947.0230852369039,772.2768559952806,2403.026203089523,True,True,True,True,True
GW241002_030559,IMRPhenomXPHM-SpinTaylor,final_mass_source,64.24361419752543,7.241142719034691,8.21974996785211,57.00247147849074,72.46336416537754,True,True,True,True,True
GW241002_030559,IMRPhenomXPHM-SpinTaylor,final_spin,0.6599202057472194,0.08909308431440677,0.07677045081893563,0.5708271214328127,0.7366906565661551,True,True,True,True,True
GW241002_030559,IMRPhenomXPNR,chirp_mass_source,28.495213011774055,3.247797951383518,3.7879954123146575,25.247415060390537,32.28320842408871,True,True,True,True,True
GW241002_030559,IMRPhenomXPNR,chi_eff,-0.13718850040972652,0.24911971724128562,0.19693280413631192,-0.38630821765101214,0.0597443037265854,True,True,True,True,True
GW241002_030559,IMRPhenomXPNR,luminosity_distance,1458.624298517281,677.7605651030696,943.2995518354576,780.8637334142114,2401.9238503527386,True,True,True,True,True
GW241002_030559,IMRPhenomXPNR,final_mass_source,63.78003825638821,7.026277740060351,7.98763501732968,56.75376051632786,71.76767327371789,True,True,True,True,True
GW241002_030559,IMRPhenomXPNR,final_spin,0.6450538097822989,0.0946464364548798,0.07204506685862166,0.5504073733274191,0.7170988766409205,True,True,True,True,True
GW241002_030559,NRSur7dq4,chirp_mass_source,28.896915755538178,3.4746051863614156,3.8104469876605656,25.422310569176762,32.70736274319874,True,True,True,True,True
GW241002_030559,NRSur7dq4,chi_eff,-0.11347668362493239,0.22418876288773082,0.19194189471378204,-0.3376654465126632,0.07846521108884964,True,True,True,True,True
GW241002_030559,NRSur7dq4,luminosity_distance,1430.2939125042676,695.1871380123829,974.2655944865915,735.1067744918847,2404.559506990859,True,True,True,True,True
GW241002_030559,NRSur7dq4,final_mass_source,64.33033883432165,7.318944890899033,8.086144189354144,57.01139394342262,72.4164830236758,True,True,True,True,True
GW241002_030559,NRSur7dq4,final_spin,0.6535440382924564,0.08483795805722383,0.06702320897056457,0.5687060802352326,0.720567247263021,True,True,True,True,True
GW241009_022835,IMRPhenomXPHM-SpinTaylor,chirp_mass_source,27.072536382671252,5.611179133014751,8.165164100751987,21.4613572496565,35.23770048342324,True,True,True,True,True
GW241009_022835,IMRPhenomXPHM-SpinTaylor,chi_eff,0.09488969674035952,0.25174955138794114,0.25760678154474703,-0.15685985464758162,0.35249647828510655,True,True,True,True,True
