event,repetition,event_median_balanced_norm_W1
GW230628_231200,13,0.12769146953836025
GW230628_231200,14,0.11224834799100263
GW230628_231200,15,0.11944092872793083
GW230628_231200,16,0.10671132142172643
GW230628_231200,17,0.11628748653658605
GW230628_231200,18,0.12443512183560185
GW230628_231200,19,0.12047903800996844
GW230628_231200,20,0.1219243305673343
GW230628_231200,21,0.11834174335712132
GW230628_231200,22,0.12948815631788405
GW230628_231200,23,0.12707312953424185
GW230628_231200,24,0.14009118692497932
GW230628_231200,25,0.12637450518643883
GW230628_231200,26,0.1278787003234
GW230628_231200,27,0.12106498459589488
GW230628_231200,28,0.1191507714794229
GW230628_231200,29,0.12058443195097057
GW230628_231200,30,0.1262649713745645
GW230628_231200,31,0.12486336202092631
GW230628_231200,32,0.1304756634740303
GW230628_231200,33,0.12814863654745123
GW230628_231200,34,0.13108841187435263
GW230628_231200,35,0.12937590568819934
GW230628_231200,36,0.11665195915007157
GW230628_231200,37,0.11389868991827351
GW230628_231200,38,0.1233356675320611
GW230628_231200,39,0.10618079911983352
GW230628_231200,40,0.12416985638540311
GW230628_231200,41,0.12936843651559687
GW230628_231200,42,0.12622407280228715
GW230628_231200,43,0.12093515420669715
GW230628_231200,44,0.11692248400937916
GW230628_231200,45,0.10801593818711622
GW230628_231200,46,0.10538336923265919
GW230628_231200,47,0.14151473464685077
GW230628_231200,48,0.12288753660252572
GW230628_231200,49,0.12214385781032658
GW230628_231200,50,0.13100843266600357
GW230628_231200,51,0.13430613078117476
GW230628_231200,52,0.11839802507480912
GW230628_231200,53,0.1120800837572163
GW230628_231200,54,0.1057499220316235
GW230628_231200,55,0.13925509437691772
GW230628_231200,56,0.11796998960441947
GW230628_231200,57,0.13278948949400748
GW230628_231200,58,0.11283202059518499
GW230628_231200,59,0.14057675437482306
GW230628_231200,60,0.12856245150313542
GW230628_231200,61,0.12284343779098678
GW230628_231200,62,0.13580263200321382
GW230628_231200,63,0.11701689952012372
GW230628_231200,64,0.11520441629507137
GW230628_231200,65,0.10703139536668212
GW230628_231200,66,0.11275273482202411
GW230628_231200,67,0.14162300411828893
GW230628_231200,68,0.11673105583172928
GW230628_231200,69,0.1300023757771669
GW230628_231200,70,0.1303652004315195
GW230628_231200,71,0.10899295842760882
GW230628_231200,72,0.1280860858206016
GW230628_231200,73,0.13134261501765918
GW230628_231200,74,0.1202213281863231
GW230628_231200,75,0.13430586562960425
GW230628_231200,76,0.14439636441209483
GW230628_231200,77,0.1245228311816033
GW230628_231200,78,0.09970590757399034
GW230628_231200,79,0.11592033341256835
GW230630_125806,0,0.09739522163363394
GW230630_125806,1,0.08231350859545794
GW230630_125806,2,0.08760807486075858
GW230630_125806,3,0.09615560143480589
GW230630_125806,4,0.09634740005747551
GW230630_125806,5,0.10418535571023636
GW230630_125806,6,0.10319357036937694
GW230630_125806,7,0.08657318986412241
GW230630_125806,8,0.09805869534392583
GW230630_125806,9,0.09743149052225085
GW230630_125806,10,0.096157632950724
GW230630_125806,11,0.0874198464079419
GW230630_125806,12,0.08762174995183011
GW230630_125806,13,0.08805126508516772
GW230630_125806,14,0.08484060873679929
GW230630_125806,15,0.09024803829937136
GW230630_125806,16,0.10526313651539056
GW230630_125806,17,0.0961795144182277
GW230630_125806,18,0.10537746659688191
GW230630_125806,19,0.09841978797459257
GW230630_125806,20,0.09113854634481873
GW230630_125806,21,0.08017227459750612
GW230630_125806,22,0.09753187438068495
GW230630_125806,23,0.1008795687426785
GW230630_125806,24,0.09886180344761172
GW230630_125806,25,0.08951047602821559
GW230630_125806,26,0.10895862467713766
GW230630_125806,27,0.09159597826783987
GW230630_125806,28,0.08770996519303087
GW230630_125806,29,0.0946785367195987
GW230630_125806,30,0.09441216185004285
GW230630_125806,31,0.09618822332531339
GW230630_125806,32,0.09388935977716609
GW230630_125806,33,0.09092181949221483
GW230630_125806,34,0.10044276246483279
GW230630_125806,35,0.09846933460697764
GW230630_125806,36,0.09459417578227418
GW230630_125806,37,0.09636038689538186
GW230630_125806,38,0.10527452508887986
GW230630_125806,39,0.09639201350932321
GW230630_125806,40,0.08570000266448308
GW230630_125806,41,0.09389565287851087
GW230630_125806,42,0.10374563078807825
GW230630_125806,43,0.08394663790498622
GW230630_125806,44,0.10126204512236953
GW230630_125806,45,0.08642214364171079
GW230630_125806,46,0.10363245216693
GW230630_125806,47,0.09448490695020376
GW230630_125806,48,0.09135401041036718
GW230630_125806,49,0.08741941213713621
GW230630_125806,50,0.08404011525448252
GW230630_125806,51,0.092652118359802
GW230630_125806,52,0.09214730223912417
GW230630_125806,53,0.10800949546024584
GW230630_125806,54,0.09626468878141835
GW230630_125806,55,0.10050562810911344
GW230630_125806,56,0.09904038753538283
GW230630_125806,57,0.10050199745413241
GW230630_125806,58,0.09122490618950392
GW230630_125806,59,0.10278684038331153
GW230630_125806,60,0.09607854727759273
GW230630_125806,61,0.09094314391240553
GW230630_125806,62,0.08722561197042293
GW230630_125806,63,0.0960707229804936
GW230630_125806,64,0.0993174880061592
GW230630_125806,65,0.0977676943281787
GW230630_125806,66,0.09988548059919602
GW230630_125806,67,0.09661770566223812
GW230630_125806,68,0.09452441147131346
GW230630_125806,69,0.11484249671667078
GW230630_125806,70,0.0939096778188393
GW230630_125806,71,0.09470660560820181
GW230630_125806,72,0.09586872974819487
GW230630_125806,73,0.10577649462761411
GW230630_125806,74,0.09707293429307831
GW230630_125806,75,0.09149300667658944
GW230630_125806,76,0.09195843080529337
